0, 0, Header, 1, 6, 1024
1, 0, Start_track
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 4, "major"
1, 0, Tempo, 681818
1, 81920, End_track
2, 0, Start_track
2, 0, Unknown_meta_event, 9, 22, 83, 109, 97, 114, 116, 77, 117, 115, 105, 99, 32, 83, 111, 102, 116, 83, 121, 110, 116, 104, 32, 49
2, 0, Title_t, "Instrument 1"
2, 0, Control_c, 0, 7, 101
2, 0, Control_c, 0, 10, 64
2, 1024, Note_on_c, 0, 71, 96
2, 1536, Note_off_c, 0, 71, 0
2, 1536, Note_on_c, 0, 71, 96
2, 2048, Note_off_c, 0, 71, 0
2, 2048, Note_on_c, 0, 76, 96
2, 3072, Note_off_c, 0, 76, 0
2, 3072, Note_on_c, 0, 71, 96
2, 4096, Note_off_c, 0, 71, 0
2, 4096, Note_on_c, 0, 73, 96
2, 5120, Note_off_c, 0, 73, 0
2, 5120, Note_on_c, 0, 71, 96
2, 6144, Note_off_c, 0, 71, 0
2, 6144, Note_on_c, 0, 69, 96
2, 7680, Note_off_c, 0, 69, 0
2, 7680, Note_on_c, 0, 71, 96
2, 7936, Note_off_c, 0, 71, 0
2, 7936, Note_on_c, 0, 69, 96
2, 8192, Note_off_c, 0, 69, 0
2, 8192, Note_on_c, 0, 68, 96
2, 9216, Note_off_c, 0, 68, 0
2, 9216, Note_on_c, 0, 66, 96
2, 10240, Note_off_c, 0, 66, 0
2, 11264, Note_on_c, 0, 71, 96
2, 11776, Note_off_c, 0, 71, 0
2, 11776, Note_on_c, 0, 69, 96
2, 12288, Note_off_c, 0, 69, 0
2, 12288, Note_on_c, 0, 68, 96
2, 13312, Note_off_c, 0, 68, 0
2, 13312, Note_on_c, 0, 73, 96
2, 13824, Note_off_c, 0, 73, 0
2, 13824, Note_on_c, 0, 71, 96
2, 14336, Note_off_c, 0, 71, 0
2, 14336, Note_on_c, 0, 70, 96
2, 14848, Note_off_c, 0, 70, 0
2, 14848, Note_on_c, 0, 66, 96
2, 15360, Note_off_c, 0, 66, 0
2, 15360, Note_on_c, 0, 71, 96
2, 17408, Note_off_c, 0, 71, 0
2, 17408, Note_on_c, 0, 70, 96
2, 18432, Note_off_c, 0, 70, 0
2, 18432, Note_on_c, 0, 71, 96
2, 20480, Note_off_c, 0, 71, 0
2, 21504, Note_on_c, 0, 71, 96
2, 22016, Note_off_c, 0, 71, 0
2, 22016, Note_on_c, 0, 71, 96
2, 22528, Note_off_c, 0, 71, 0
2, 22528, Note_on_c, 0, 76, 96
2, 23552, Note_off_c, 0, 76, 0
2, 23552, Note_on_c, 0, 71, 96
2, 24576, Note_off_c, 0, 71, 0
2, 24576, Note_on_c, 0, 73, 96
2, 25600, Note_off_c, 0, 73, 0
2, 25600, Note_on_c, 0, 71, 96
2, 26624, Note_off_c, 0, 71, 0
2, 26624, Note_on_c, 0, 69, 96
2, 28160, Note_off_c, 0, 69, 0
2, 28160, Note_on_c, 0, 71, 96
2, 28416, Note_off_c, 0, 71, 0
2, 28416, Note_on_c, 0, 69, 96
2, 28672, Note_off_c, 0, 69, 0
2, 28672, Note_on_c, 0, 68, 96
2, 29696, Note_off_c, 0, 68, 0
2, 29696, Note_on_c, 0, 66, 96
2, 30720, Note_off_c, 0, 66, 0
2, 31744, Note_on_c, 0, 71, 96
2, 32256, Note_off_c, 0, 71, 0
2, 32256, Note_on_c, 0, 69, 96
2, 32768, Note_off_c, 0, 69, 0
2, 32768, Note_on_c, 0, 68, 96
2, 33792, Note_off_c, 0, 68, 0
2, 33792, Note_on_c, 0, 73, 96
2, 34304, Note_off_c, 0, 73, 0
2, 34304, Note_on_c, 0, 71, 96
2, 34816, Note_off_c, 0, 71, 0
2, 34816, Note_on_c, 0, 70, 96
2, 35328, Note_off_c, 0, 70, 0
2, 35328, Note_on_c, 0, 66, 96
2, 35840, Note_off_c, 0, 66, 0
2, 35840, Note_on_c, 0, 71, 96
2, 37888, Note_off_c, 0, 71, 0
2, 37888, Note_on_c, 0, 70, 96
2, 38912, Note_off_c, 0, 70, 0
2, 38912, Note_on_c, 0, 71, 96
2, 40960, Note_off_c, 0, 71, 0
2, 41984, Note_on_c, 0, 66, 96
2, 42496, Note_off_c, 0, 66, 0
2, 42496, Note_on_c, 0, 68, 96
2, 43008, Note_off_c, 0, 68, 0
2, 43008, Note_on_c, 0, 69, 96
2, 44032, Note_off_c, 0, 69, 0
2, 44032, Note_on_c, 0, 68, 96
2, 45056, Note_off_c, 0, 68, 0
2, 45056, Note_on_c, 0, 73, 96
2, 46592, Note_off_c, 0, 73, 0
2, 46592, Note_on_c, 0, 75, 96
2, 47104, Note_off_c, 0, 75, 0
2, 47104, Note_on_c, 0, 72, 96
2, 49152, Note_off_c, 0, 72, 0
2, 50176, Note_on_c, 0, 73, 96
2, 50688, Note_off_c, 0, 73, 0
2, 50688, Note_on_c, 0, 71, 96
2, 51200, Note_off_c, 0, 71, 0
2, 51200, Note_on_c, 0, 70, 96
2, 52224, Note_off_c, 0, 70, 0
2, 52224, Note_on_c, 0, 71, 96
2, 53248, Note_off_c, 0, 71, 0
2, 53248, Note_on_c, 0, 71, 96
2, 54272, Note_off_c, 0, 71, 0
2, 54272, Note_on_c, 0, 70, 96
2, 55296, Note_off_c, 0, 70, 0
2, 55296, Note_on_c, 0, 71, 96
2, 56320, Note_off_c, 0, 71, 0
2, 56320, Note_on_c, 0, 66, 96
2, 56832, Note_off_c, 0, 66, 0
2, 56832, Note_on_c, 0, 66, 96
2, 57344, Note_off_c, 0, 66, 0
2, 57344, Note_on_c, 0, 71, 96
2, 58880, Note_off_c, 0, 71, 0
2, 58880, Note_on_c, 0, 69, 96
2, 59392, Note_off_c, 0, 69, 0
2, 59392, Note_on_c, 0, 68, 96
2, 60416, Note_off_c, 0, 68, 0
2, 60416, Note_on_c, 0, 73, 96
2, 61440, Note_off_c, 0, 73, 0
2, 61440, Note_on_c, 0, 72, 96
2, 62464, Note_off_c, 0, 72, 0
2, 62464, Note_on_c, 0, 73, 96
2, 64512, Note_off_c, 0, 73, 0
2, 64512, Note_on_c, 0, 72, 96
2, 65536, Note_off_c, 0, 72, 0
2, 65536, Note_on_c, 0, 73, 96
2, 67584, Note_off_c, 0, 73, 0
2, 68608, Note_on_c, 0, 76, 96
2, 69120, Note_off_c, 0, 76, 0
2, 69120, Note_on_c, 0, 71, 96
2, 69632, Note_off_c, 0, 71, 0
2, 69632, Note_on_c, 0, 73, 96
2, 70656, Note_off_c, 0, 73, 0
2, 70656, Note_on_c, 0, 68, 96
2, 71168, Note_off_c, 0, 68, 0
2, 71168, Note_on_c, 0, 69, 96
2, 71680, Note_off_c, 0, 69, 0
2, 71680, Note_on_c, 0, 71, 96
2, 73216, Note_off_c, 0, 71, 0
2, 73216, Note_on_c, 0, 69, 96
2, 73728, Note_off_c, 0, 69, 0
2, 73728, Note_on_c, 0, 68, 96
2, 74752, Note_off_c, 0, 68, 0
2, 74752, Note_on_c, 0, 66, 96
2, 75264, Note_off_c, 0, 66, 0
2, 75264, Note_on_c, 0, 64, 96
2, 75776, Note_off_c, 0, 64, 0
2, 75776, Note_on_c, 0, 63, 96
2, 76800, Note_off_c, 0, 63, 0
2, 76800, Note_on_c, 0, 64, 96
2, 78848, Note_off_c, 0, 64, 0
2, 78848, Note_on_c, 0, 63, 96
2, 79872, Note_off_c, 0, 63, 0
2, 79872, Note_on_c, 0, 64, 96
2, 81920, Note_off_c, 0, 64, 0
2, 81920, End_track
3, 0, Start_track
3, 0, Unknown_meta_event, 9, 22, 83, 109, 97, 114, 116, 77, 117, 115, 105, 99, 32, 83, 111, 102, 116, 83, 121, 110, 116, 104, 32, 49
3, 0, Title_t, "Instrument 2"
3, 0, Control_c, 1, 7, 101
3, 0, Control_c, 1, 10, 64
3, 3072, Note_on_c, 1, 68, 96
3, 3584, Note_off_c, 1, 68, 0
3, 3584, Note_on_c, 1, 68, 96
3, 4096, Note_off_c, 1, 68, 0
3, 4096, Note_on_c, 1, 69, 96
3, 5120, Note_off_c, 1, 69, 0
3, 5120, Note_on_c, 1, 69, 96
3, 5632, Note_off_c, 1, 69, 0
3, 5632, Note_on_c, 1, 68, 96
3, 6144, Note_off_c, 1, 68, 0
3, 6144, Note_on_c, 1, 68, 96
3, 6656, Note_off_c, 1, 68, 0
3, 6656, Note_on_c, 1, 66, 96
3, 6912, Note_off_c, 1, 66, 0
3, 6912, Note_on_c, 1, 64, 96
3, 7168, Note_off_c, 1, 64, 0
3, 7168, Note_on_c, 1, 66, 96
3, 7680, Note_off_c, 1, 66, 0
3, 7680, Note_on_c, 1, 66, 96
3, 8192, Note_off_c, 1, 66, 0
3, 8192, Note_on_c, 1, 64, 96
3, 9216, Note_off_c, 1, 64, 0
3, 9216, Note_on_c, 1, 63, 96
3, 10240, Note_off_c, 1, 63, 0
3, 13312, Note_on_c, 1, 68, 96
3, 13824, Note_off_c, 1, 68, 0
3, 13824, Note_on_c, 1, 68, 96
3, 14336, Note_off_c, 1, 68, 0
3, 14336, Note_on_c, 1, 66, 96
3, 15360, Note_off_c, 1, 66, 0
3, 15360, Note_on_c, 1, 66, 96
3, 16384, Note_off_c, 1, 66, 0
3, 16384, Note_on_c, 1, 66, 96
3, 17408, Note_off_c, 1, 66, 0
3, 17408, Note_on_c, 1, 66, 96
3, 18432, Note_off_c, 1, 66, 0
3, 18432, Note_on_c, 1, 66, 96
3, 20480, Note_off_c, 1, 66, 0
3, 23552, Note_on_c, 1, 68, 96
3, 24064, Note_off_c, 1, 68, 0
3, 24064, Note_on_c, 1, 68, 96
3, 24064, Note_on_c, 1, 68, 96
3, 24576, Note_off_c, 1, 68, 0
3, 24576, Note_off_c, 1, 68, 0
3, 24576, Note_on_c, 1, 69, 96
3, 25600, Note_off_c, 1, 69, 0
3, 25600, Note_on_c, 1, 69, 96
3, 26112, Note_off_c, 1, 69, 0
3, 26112, Note_on_c, 1, 68, 96
3, 26624, Note_off_c, 1, 68, 0
3, 26624, Note_on_c, 1, 68, 96
3, 27136, Note_off_c, 1, 68, 0
3, 27136, Note_on_c, 1, 66, 96
3, 27392, Note_off_c, 1, 66, 0
3, 27392, Note_on_c, 1, 64, 96
3, 27648, Note_off_c, 1, 64, 0
3, 27648, Note_on_c, 1, 66, 96
3, 27648, Note_on_c, 1, 66, 96
3, 28160, Note_off_c, 1, 66, 0
3, 28160, Note_off_c, 1, 66, 0
3, 28160, Note_on_c, 1, 66, 96
3, 28672, Note_off_c, 1, 66, 0
3, 28672, Note_on_c, 1, 64, 96
3, 29696, Note_off_c, 1, 64, 0
3, 29696, Note_on_c, 1, 63, 96
3, 30720, Note_off_c, 1, 63, 0
3, 33792, Note_on_c, 1, 68, 96
3, 34304, Note_off_c, 1, 68, 0
3, 34304, Note_on_c, 1, 68, 96
3, 34816, Note_off_c, 1, 68, 0
3, 34816, Note_on_c, 1, 66, 96
3, 35840, Note_off_c, 1, 66, 0
3, 35840, Note_on_c, 1, 66, 96
3, 36864, Note_off_c, 1, 66, 0
3, 36864, Note_on_c, 1, 66, 96
3, 37888, Note_off_c, 1, 66, 0
3, 37888, Note_on_c, 1, 66, 96
3, 38912, Note_off_c, 1, 66, 0
3, 38912, Note_on_c, 1, 66, 96
3, 40960, Note_off_c, 1, 66, 0
3, 41984, Note_on_c, 1, 63, 96
3, 42496, Note_off_c, 1, 63, 0
3, 42496, Note_on_c, 1, 64, 96
3, 43008, Note_off_c, 1, 64, 0
3, 43008, Note_on_c, 1, 66, 96
3, 44032, Note_off_c, 1, 66, 0
3, 44032, Note_on_c, 1, 64, 96
3, 44544, Note_off_c, 1, 64, 0
3, 44544, Note_on_c, 1, 66, 96
3, 45056, Note_off_c, 1, 66, 0
3, 45056, Note_on_c, 1, 68, 96
3, 45568, Note_off_c, 1, 68, 0
3, 45568, Note_on_c, 1, 66, 96
3, 46080, Note_off_c, 1, 66, 0
3, 46080, Note_on_c, 1, 68, 96
3, 46592, Note_off_c, 1, 68, 0
3, 46592, Note_on_c, 1, 69, 96
3, 47104, Note_off_c, 1, 69, 0
3, 47104, Note_on_c, 1, 68, 96
3, 49152, Note_off_c, 1, 68, 0
3, 50176, Note_on_c, 1, 68, 96
3, 50688, Note_off_c, 1, 68, 0
3, 50688, Note_on_c, 1, 68, 96
3, 51200, Note_off_c, 1, 68, 0
3, 51200, Note_on_c, 1, 66, 96
3, 52224, Note_off_c, 1, 66, 0
3, 52224, Note_on_c, 1, 66, 96
3, 53248, Note_off_c, 1, 66, 0
3, 53248, Note_on_c, 1, 66, 96
3, 54272, Note_off_c, 1, 66, 0
3, 54272, Note_on_c, 1, 66, 96
3, 55296, Note_off_c, 1, 66, 0
3, 55296, Note_on_c, 1, 66, 96
3, 56320, Note_off_c, 1, 66, 0
3, 58368, Note_on_c, 1, 66, 96
3, 60416, Note_off_c, 1, 66, 0
3, 60416, Note_on_c, 1, 64, 96
3, 61440, Note_off_c, 1, 64, 0
3, 61440, Note_on_c, 1, 66, 96
3, 61952, Note_off_c, 1, 66, 0
3, 61952, Note_on_c, 1, 68, 96
3, 62464, Note_off_c, 1, 68, 0
3, 62464, Note_on_c, 1, 70, 96
3, 62976, Note_off_c, 1, 70, 0
3, 62976, Note_on_c, 1, 70, 96
3, 63488, Note_off_c, 1, 70, 0
3, 63488, Note_on_c, 1, 68, 96
3, 65536, Note_off_c, 1, 68, 0
3, 65536, Note_on_c, 1, 68, 96
3, 66560, Note_off_c, 1, 68, 0
3, 66560, Note_on_c, 1, 68, 96
3, 67072, Note_off_c, 1, 68, 0
3, 67072, Note_on_c, 1, 63, 96
3, 67584, Note_off_c, 1, 63, 0
3, 67584, Note_on_c, 1, 64, 96
3, 70656, Note_off_c, 1, 64, 0
3, 70656, Note_on_c, 1, 64, 96
3, 71680, Note_off_c, 1, 64, 0
3, 71680, Note_on_c, 1, 63, 96
3, 72192, Note_off_c, 1, 63, 0
3, 72192, Note_on_c, 1, 64, 96
3, 72704, Note_off_c, 1, 64, 0
3, 72704, Note_on_c, 1, 66, 96
3, 74240, Note_off_c, 1, 66, 0
3, 74240, Note_on_c, 1, 64, 96
3, 74752, Note_off_c, 1, 64, 0
3, 74752, Note_on_c, 1, 63, 96
3, 75264, Note_off_c, 1, 63, 0
3, 75264, Note_on_c, 1, 64, 96
3, 75776, Note_off_c, 1, 64, 0
3, 75776, Note_on_c, 1, 59, 96
3, 76800, Note_off_c, 1, 59, 0
3, 76800, Note_on_c, 1, 61, 96
3, 77824, Note_off_c, 1, 61, 0
3, 77824, Note_on_c, 1, 59, 96
3, 79872, Note_off_c, 1, 59, 0
3, 79872, Note_on_c, 1, 59, 96
3, 81920, Note_off_c, 1, 59, 0
3, 81920, End_track
4, 0, Start_track
4, 0, Unknown_meta_event, 9, 22, 83, 109, 97, 114, 116, 77, 117, 115, 105, 99, 32, 83, 111, 102, 116, 83, 121, 110, 116, 104, 32, 49
4, 0, Title_t, "Instrument 3"
4, 0, Control_c, 2, 7, 101
4, 0, Control_c, 2, 10, 64
4, 3072, Note_on_c, 2, 64, 96
4, 3584, Note_off_c, 2, 64, 0
4, 3584, Note_on_c, 2, 64, 96
4, 4096, Note_off_c, 2, 64, 0
4, 4096, Note_on_c, 2, 64, 96
4, 5120, Note_off_c, 2, 64, 0
4, 5120, Note_on_c, 2, 64, 96
4, 6144, Note_off_c, 2, 64, 0
4, 6144, Note_on_c, 2, 61, 96
4, 7168, Note_off_c, 2, 61, 0
4, 7168, Note_on_c, 2, 59, 96
4, 8192, Note_off_c, 2, 59, 0
4, 8192, Note_on_c, 2, 59, 96
4, 9216, Note_off_c, 2, 59, 0
4, 9216, Note_on_c, 2, 59, 96
4, 10240, Note_off_c, 2, 59, 0
4, 13312, Note_on_c, 2, 64, 96
4, 13824, Note_off_c, 2, 64, 0
4, 13824, Note_on_c, 2, 63, 96
4, 14336, Note_off_c, 2, 63, 0
4, 14336, Note_on_c, 2, 61, 96
4, 15360, Note_off_c, 2, 61, 0
4, 15360, Note_on_c, 2, 63, 96
4, 16384, Note_off_c, 2, 63, 0
4, 16384, Note_on_c, 2, 61, 96
4, 17408, Note_off_c, 2, 61, 0
4, 17408, Note_on_c, 2, 61, 96
4, 18432, Note_off_c, 2, 61, 0
4, 18432, Note_on_c, 2, 63, 96
4, 20480, Note_off_c, 2, 63, 0
4, 23552, Note_on_c, 2, 64, 96
4, 24064, Note_off_c, 2, 64, 0
4, 24064, Note_on_c, 2, 64, 96
4, 24576, Note_off_c, 2, 64, 0
4, 24576, Note_on_c, 2, 64, 96
4, 25600, Note_off_c, 2, 64, 0
4, 25600, Note_on_c, 2, 64, 96
4, 26624, Note_off_c, 2, 64, 0
4, 26624, Note_on_c, 2, 61, 96
4, 27648, Note_off_c, 2, 61, 0
4, 27648, Note_on_c, 2, 59, 96
4, 28672, Note_off_c, 2, 59, 0
4, 28672, Note_on_c, 2, 59, 96
4, 29696, Note_off_c, 2, 59, 0
4, 29696, Note_on_c, 2, 59, 96
4, 30720, Note_off_c, 2, 59, 0
4, 33792, Note_on_c, 2, 64, 96
4, 34304, Note_off_c, 2, 64, 0
4, 34304, Note_on_c, 2, 63, 96
4, 34816, Note_off_c, 2, 63, 0
4, 34816, Note_on_c, 2, 61, 96
4, 35840, Note_off_c, 2, 61, 0
4, 35840, Note_on_c, 2, 63, 96
4, 36864, Note_off_c, 2, 63, 0
4, 36864, Note_on_c, 2, 61, 96
4, 37888, Note_off_c, 2, 61, 0
4, 37888, Note_on_c, 2, 61, 96
